latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
82.7186667,-81.3892266,23.150,16.50333,197,2014,6.007,-462370.872
82.7186520,-81.3890288,23.254,16.50417,197,2014,6.111,-462576.353
82.7186357,-81.3888490,23.261,16.50500,197,2014,6.118,-462783.926
82.7186196,-81.3886521,23.272,16.50583,197,2014,6.129,-462993.990
82.7186058,-81.3884683,23.317,16.50667,197,2014,6.174,-463206.390
82.7185920,-81.3882847,23.378,16.50750,197,2014,6.235,-463421.181
82.7185795,-81.3881086,23.276,16.50833,197,2014,6.133,-463638.236
82.7185677,-81.3879326,23.305,16.50917,197,2014,6.162,-463857.563
82.7185563,-81.3877731,23.278,16.51000,197,2014,6.135,-464079.309
82.7185441,-81.3876030,23.278,16.51083,197,2014,6.135,-464303.187
82.7185303,-81.3874206,23.264,16.51167,197,2014,6.121,-464529.871
82.7185167,-81.3872500,23.279,16.51250,197,2014,6.136,-464758.930
82.7185040,-81.3871056,23.278,16.51333,197,2014,6.135,-464990.120
82.7184911,-81.3869603,23.252,16.51417,197,2014,6.109,-465223.424
82.7184768,-81.3868015,23.214,16.51500,197,2014,6.071,-465459.469
82.7184615,-81.3866423,23.205,16.51583,197,2014,6.062,-465697.919
82.7184447,-81.3864770,23.177,16.51667,197,2014,6.034,-465938.731
82.7184284,-81.3863221,23.125,16.51750,197,2014,5.982,-466182.009
82.7184128,-81.3861761,23.140,16.51833,197,2014,5.997,-466427.380
82.7183980,-81.3860350,23.107,16.51917,197,2014,5.964,-466675.392
82.7183818,-81.3858845,23.067,16.52000,197,2014,5.924,-466925.299
82.7183643,-81.3857147,23.096,16.52083,197,2014,5.953,-467177.251
82.7183471,-81.3855508,23.062,16.52167,197,2014,5.919,-467431.827
82.7183314,-81.3854024,23.056,16.52250,197,2014,5.913,-467688.534
82.7183165,-81.3852580,23.041,16.52333,197,2014,5.898,-467947.730
82.7183010,-81.3851017,22.999,16.52417,197,2014,5.856,-468209.632
82.7182851,-81.3849385,22.915,16.52500,197,2014,5.772,-468473.677
82.7182686,-81.3847667,22.911,16.52583,197,2014,5.768,-468739.493
82.7182529,-81.3845926,22.846,16.52667,197,2014,5.703,-469007.436
82.7182386,-81.3844283,22.973,16.52750,197,2014,5.830,-469277.958
82.7182264,-81.3842725,22.905,16.52833,197,2014,5.762,-469551.335
82.7182129,-81.3841013,22.937,16.52917,197,2014,5.793,-469826.946
82.7182000,-81.3839416,22.849,16.53000,197,2014,5.705,-470104.620
82.7181870,-81.3837731,22.717,16.53083,197,2014,5.573,-470385.009
82.7181747,-81.3836169,22.565,16.53167,197,2014,5.421,-470668.063
82.7181623,-81.3834656,22.569,16.53250,197,2014,5.425,-470953.469
82.7181494,-81.3833166,22.617,16.53333,197,2014,5.473,-471240.450
82.7181373,-81.3831810,22.679,16.53417,197,2014,5.535,-471529.442
82.7181245,-81.3830359,22.687,16.53500,197,2014,5.543,-471821.029
82.7181123,-81.3829056,22.665,16.53583,197,2014,5.521,-472114.650
82.7180991,-81.3827662,22.731,16.53667,197,2014,5.587,-472410.720
82.7180885,-81.3826619,22.702,16.53750,197,2014,5.558,-472708.975
82.7180773,-81.3825472,22.727,16.53833,197,2014,5.583,-473009.713
82.7180656,-81.3824209,22.770,16.53917,197,2014,5.626,-473313.409
82.7180526,-81.3822925,22.719,16.54000,197,2014,5.575,-473619.508
82.7180392,-81.3821688,22.771,16.54083,197,2014,5.627,-473927.903
82.7180246,-81.3820419,22.824,16.54167,197,2014,5.680,-474239.046
82.7180115,-81.3819343,22.947,16.54250,197,2014,5.803,-474552.538
82.7179966,-81.3818201,23.038,16.54333,197,2014,5.894,-474868.689
82.7179806,-81.3817058,23.147,16.54417,197,2014,6.003,-475187.285
82.7179651,-81.3815957,23.339,16.54500,197,2014,6.195,-475508.318
82.7179476,-81.3814782,23.464,16.54583,197,2014,6.320,-475831.585
82.7179310,-81.3813624,23.655,16.54667,197,2014,6.511,-476157.154
82.7179119,-81.3812279,23.706,16.54750,197,2014,6.562,-476484.798
82.7178946,-81.3811079,23.740,16.54833,197,2014,6.596,-476814.911
82.7178853,-81.3810461,23.770,16.54917,197,2014,6.626,-477147.480
82.7178834,-81.3810330,23.744,16.55000,197,2014,6.600,-477481.885
82.7178695,-81.3809278,23.794,16.55083,197,2014,6.650,-477818.575
82.7178547,-81.3807911,23.876,16.55167,197,2014,6.732,-478157.843
82.7178410,-81.3806543,23.874,16.55250,197,2014,6.730,-478499.917
82.7178270,-81.3805103,23.822,16.55333,197,2014,6.678,-478844.154
82.7178174,-81.3804128,23.815,16.55417,197,2014,6.671,-479190.859
82.7178020,-81.3802412,23.543,16.55500,197,2014,6.399,-479540.154
82.7177908,-81.3801475,23.471,16.55583,197,2014,6.327,-479890.922
82.7177908,-81.3801474,23.476,16.55667,197,2014,6.332,-480243.382
82.7177908,-81.3801469,23.437,16.55750,197,2014,6.293,-480597.969
82.7177908,-81.3801474,23.464,16.55833,197,2014,6.320,-480954.576
82.7177907,-81.3801474,23.465,16.55917,197,2014,6.321,-481313.321
82.7177908,-81.3801474,23.476,16.56000,197,2014,6.332,-481674.068
82.7177907,-81.3801475,23.470,16.56083,197,2014,6.326,-482037.066
82.7177908,-81.3801473,23.486,16.56167,197,2014,6.342,-482402.384
82.7177907,-81.3801472,23.485,16.56250,197,2014,6.341,-482769.848
82.7177907,-81.3801471,23.481,16.56333,197,2014,6.337,-483139.851
82.7177907,-81.3801473,23.468,16.56417,197,2014,6.324,-483512.143
82.7177907,-81.3801474,23.465,16.56500,197,2014,6.321,-483886.856
82.7177907,-81.3801474,23.474,16.56583,197,2014,6.330,-484263.902
82.7177908,-81.3801473,23.462,16.56667,197,2014,6.318,-484643.363
82.7177908,-81.3801474,23.457,16.56750,197,2014,6.313,-485025.338
82.7177908,-81.3801475,23.463,16.56833,197,2014,6.319,-485409.914
82.7177908,-81.3801475,23.466,16.56917,197,2014,6.322,-485797.084
82.7177908,-81.3801476,23.470,16.57000,197,2014,6.326,-486186.874
82.7177908,-81.3801477,23.484,16.57083,197,2014,6.340,-486578.893
82.7177908,-81.3801476,23.465,16.57167,197,2014,6.321,-486973.696
82.7177908,-81.3801476,23.465,16.57250,197,2014,6.321,-487371.184
82.7177907,-81.3801475,23.474,16.57333,197,2014,6.330,-487771.116
82.7177907,-81.3801475,23.475,16.57417,197,2014,6.331,-488173.879
82.7177908,-81.3801476,23.478,16.57500,197,2014,6.334,-488579.216
