latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
82.4455990,-80.2255496,52.675,20.34750,203,2014,35.250,-336678.653
82.4455760,-80.2253846,52.601,20.34833,203,2014,35.176,-336959.423
82.4455532,-80.2252332,52.622,20.34917,203,2014,35.197,-337242.549
82.4455315,-80.2250796,52.754,20.35000,203,2014,35.329,-337527.521
82.4455074,-80.2249299,52.715,20.35083,203,2014,35.290,-337815.028
82.4454837,-80.2247766,52.723,20.35167,203,2014,35.298,-338104.921
82.4454602,-80.2246163,52.624,20.35250,203,2014,35.199,-338397.343
82.4454360,-80.2244856,52.620,20.35333,203,2014,35.195,-338691.851
82.4454149,-80.2242964,52.396,20.35417,203,2014,34.971,-338988.345
82.4453957,-80.2241009,52.197,20.35500,203,2014,34.772,-339287.352
82.4453755,-80.2238976,51.632,20.35583,203,2014,34.207,-339588.513
82.4453629,-80.2237077,50.876,20.35667,203,2014,33.451,-339892.029
82.4453464,-80.2235488,50.562,20.35750,203,2014,33.136,-340197.908
82.4453353,-80.2233871,50.368,20.35833,203,2014,32.942,-340506.208
82.4453235,-80.2232082,50.404,20.35917,203,2014,32.978,-340816.650
82.4453128,-80.2230495,50.500,20.36000,203,2014,33.074,-341129.125
82.4453024,-80.2228956,50.614,20.36083,203,2014,33.188,-341443.576
82.4452881,-80.2227339,50.781,20.36167,203,2014,33.355,-341760.216
82.4452751,-80.2225670,50.945,20.36250,203,2014,33.519,-342078.765
82.4452635,-80.2223939,51.154,20.36333,203,2014,33.728,-342399.074
82.4452511,-80.2222095,51.353,20.36417,203,2014,33.927,-342721.446
82.4452385,-80.2220129,51.539,20.36500,203,2014,34.113,-343046.222
82.4452260,-80.2218549,51.707,20.36583,203,2014,34.281,-343373.257
82.4452144,-80.2216833,51.755,20.36667,203,2014,34.329,-343702.301
82.4452058,-80.2215142,51.836,20.36750,203,2014,34.410,-344033.359
82.4451978,-80.2213291,51.767,20.36833,203,2014,34.341,-344366.634
82.4451917,-80.2211257,51.218,20.36917,203,2014,33.792,-344702.363
82.4451864,-80.2208954,50.461,20.37000,203,2014,33.034,-345041.058
82.4451817,-80.2208018,50.359,20.37083,203,2014,32.932,-345381.516
82.4451763,-80.2206604,50.348,20.37167,203,2014,32.921,-345723.666
82.4451680,-80.2204664,50.327,20.37250,203,2014,32.900,-346068.039
82.4451575,-80.2203110,50.482,20.37333,203,2014,33.055,-346414.100
82.4451475,-80.2201652,50.721,20.37417,203,2014,33.294,-346761.638
82.4451369,-80.2199790,50.983,20.37500,203,2014,33.556,-347111.220
82.4451296,-80.2198084,51.189,20.37583,203,2014,33.762,-347462.681
82.4451289,-80.2197947,51.206,20.37667,203,2014,33.779,-347816.100
82.4451262,-80.2197470,51.236,20.37750,203,2014,33.809,-348171.579
82.4451196,-80.2196170,51.318,20.37833,203,2014,33.891,-348529.224
82.4451094,-80.2194380,51.453,20.37917,203,2014,34.026,-348888.645
82.4450977,-80.2192609,51.586,20.38000,203,2014,34.159,-349249.868
82.4450861,-80.2190942,51.691,20.38083,203,2014,34.264,-349613.228
82.4450749,-80.2189095,51.757,20.38167,203,2014,34.330,-349978.334
82.4450620,-80.2187216,51.810,20.38250,203,2014,34.383,-350345.616
82.4450467,-80.2185347,51.876,20.38333,203,2014,34.449,-350714.818
82.4450315,-80.2183415,51.961,20.38417,203,2014,34.533,-351085.965
82.4450171,-80.2181488,52.013,20.38500,203,2014,34.585,-351458.536
82.4450039,-80.2179501,52.130,20.38583,203,2014,34.702,-351832.969
82.4449874,-80.2177428,52.145,20.38667,203,2014,34.717,-352209.330
82.4449697,-80.2175471,52.220,20.38750,203,2014,34.792,-352587.730
82.4449542,-80.2173640,52.361,20.38833,203,2014,34.933,-352967.814
82.4449379,-80.2171846,52.503,20.38917,203,2014,35.075,-353350.151
82.4449215,-80.2170001,52.570,20.39000,203,2014,35.142,-353734.476
82.4449052,-80.2168124,52.662,20.39083,203,2014,35.234,-354120.734
82.4448914,-80.2166431,52.775,20.39167,203,2014,35.347,-354508.725
82.4448764,-80.2164657,52.847,20.39250,203,2014,35.419,-354898.472
82.4448609,-80.2162859,52.958,20.39333,203,2014,35.530,-355290.228
82.4448466,-80.2160985,52.969,20.39417,203,2014,35.541,-355683.797
82.4448339,-80.2159266,52.988,20.39500,203,2014,35.560,-356079.211
82.4448204,-80.2157555,53.055,20.39583,203,2014,35.627,-356476.556
82.4448073,-80.2155937,53.213,20.39667,203,2014,35.784,-356875.273
82.4447923,-80.2154192,53.243,20.39750,203,2014,35.814,-357276.101
82.4447858,-80.2153484,53.302,20.39833,203,2014,35.873,-357678.702
82.4447858,-80.2153484,53.289,20.39917,203,2014,35.860,-358083.302
82.4447858,-80.2153485,53.298,20.40000,203,2014,35.869,-358489.504
82.4447858,-80.2153487,53.301,20.40083,203,2014,35.872,-358897.330
82.4447858,-80.2153490,53.305,20.40167,203,2014,35.876,-359306.864
82.4447856,-80.2153466,53.308,20.40250,203,2014,35.879,-359718.231
82.4447855,-80.2153466,53.289,20.40333,203,2014,35.860,-360131.051
82.4447855,-80.2153463,53.289,20.40417,203,2014,35.860,-360545.628
82.4447854,-80.2153458,53.283,20.40500,203,2014,35.854,-360962.027
82.4447854,-80.2153458,53.281,20.40583,203,2014,35.852,-361380.112
82.4447854,-80.2153460,53.279,20.40667,203,2014,35.850,-361799.851
82.4447855,-80.2153461,53.278,20.40750,203,2014,35.849,-362221.186
82.4447855,-80.2153460,53.284,20.40833,203,2014,35.855,-362644.328
82.4447855,-80.2153458,53.288,20.40917,203,2014,35.859,-363069.304
82.4447855,-80.2153458,53.285,20.41000,203,2014,35.856,-363496.075
82.4447855,-80.2153461,53.272,20.41083,203,2014,35.843,-363924.720
82.4447854,-80.2153457,53.285,20.41167,203,2014,35.856,-364354.895
82.4447855,-80.2153455,53.286,20.41250,203,2014,35.857,-364786.744
82.4447855,-80.2153455,53.282,20.41333,203,2014,35.853,-365220.380
82.4447855,-80.2153455,53.288,20.41417,203,2014,35.859,-365655.631
82.4447855,-80.2153457,53.299,20.41500,203,2014,35.870,-366092.647
82.4447855,-80.2153460,53.295,20.41583,203,2014,35.866,-366531.340
82.4447855,-80.2153461,53.289,20.41667,203,2014,35.860,-366971.877
82.4447855,-80.2153461,53.295,20.41750,203,2014,35.866,-367414.138
82.4447854,-80.2153461,53.295,20.41833,203,2014,35.866,-367857.908
82.4447858,-80.2153492,53.283,20.41917,203,2014,35.854,-368303.719
82.4447874,-80.2153687,53.265,20.42000,203,2014,35.836,-368750.817
82.4447874,-80.2153687,53.270,20.42083,203,2014,35.841,-369199.528
82.4447874,-80.2153688,53.288,20.42167,203,2014,35.859,-369649.806
82.4447874,-80.2153691,53.276,20.42250,203,2014,35.847,-370101.765
82.4447874,-80.2153690,53.275,20.42333,203,2014,35.846,-370555.466
82.4447874,-80.2153690,53.274,20.42417,203,2014,35.845,-371010.820
